name,date,y
Abandon,05/11/2008,2
Abandon,06/11/2008,1
Abandon,07/11/2008,0
Abandon,08/11/2008,0
Abandon,09/11/2008,0
Abandon,10/11/2008,0
Abandon,11/11/2008,0
Abandon,12/11/2008,0
Abandon,13/11/2008,0
Abandon,14/11/2008,1
Abandon,15/11/2008,0
Abandon,16/11/2008,0
Abandon,17/11/2008,0
Abandon,18/11/2008,0
Abandon,19/11/2008,0
Abandon,20/11/2008,0
Abandon,21/11/2008,0
Abandon,22/11/2008,0
Abandon,23/11/2008,0
Abandon,24/11/2008,0
Abandon,25/11/2008,0
Abandon,26/11/2008,0
Abandon,27/11/2008,0
Abandon,28/11/2008,0
Abandon,29/11/2008,0
Abandon,30/11/2008,0
Abandon,01/12/2008,0
Abandon,02/12/2008,1
Abandon,03/12/2008,15
Abandon,04/12/2008,1
Abandon,05/12/2008,0
Abandon,07/12/2008,0
Abandon,08/12/2008,0
Abandon,09/12/2008,0
Abandon,10/12/2008,0
Abandon,11/12/2008,1
Abandon,12/12/2008,0
Abandon,13/12/2008,1
Abandon,14/12/2008,0
Abandon,15/12/2008,0
Abandon,16/12/2008,1
Abandon,17/12/2008,0
Abandon,18/12/2008,0
Abandon,19/12/2008,0
Abandon,20/12/2008,0
Abandon,21/12/2008,0
Abandon,22/12/2008,0
Abandon,23/12/2008,0
Abandon,24/12/2008,0
Abandon,26/12/2008,0
Abandon,28/12/2008,0
Abandon,29/12/2008,0
Abandon,31/12/2008,0
Abandon,02/01/2009,0
Abandon,03/01/2009,3
Abandon,04/01/2009,0
Abandon,05/01/2009,0
Abandon,06/01/2009,0
Abandon,07/01/2009,0
Abandon,08/01/2009,0
Abandon,09/01/2009,0
Abandon,10/01/2009,0
Abandon,11/01/2009,0
Abandon,12/01/2009,0
Abandon,13/01/2009,0
Abandon,14/01/2009,2
Abandon,15/01/2009,0
Abandon,16/01/2009,0
Abandon,17/01/2009,2
Abandon,18/01/2009,0
Abandon,19/01/2009,0
Abandon,20/01/2009,0
Abandon,21/01/2009,10
Abandon,22/01/2009,2
Abandon,23/01/2009,0
Abandon,24/01/2009,0
Abandon,26/01/2009,0
Abandon,27/01/2009,1
Abandon,28/01/2009,0
Abandon,29/01/2009,0
Abandon,30/01/2009,1
Abandon,31/01/2009,0
Abandon,01/02/2009,0
Abandon,02/02/2009,7
Abandon,03/02/2009,0
Abandon,04/02/2009,0
Abandon,05/02/2009,2
Abandon,06/02/2009,2
Abandon,07/02/2009,0
Abandon,08/02/2009,0
Abandon,09/02/2009,0
Abandon,10/02/2009,1
Abandon,11/02/2009,1
Abandon,12/02/2009,0
Abandon,13/02/2009,2
Abandon,14/02/2009,3
Abandon,15/02/2009,1
Abandon,16/02/2009,2
Abandon,17/02/2009,1
Abandon,18/02/2009,1
Abandon,19/02/2009,0
Abandon,20/02/2009,0
Abandon,21/02/2009,0
Abandon,22/02/2009,0
Abandon,23/02/2009,0
Abandon,24/02/2009,4
Abandon,25/02/2009,1
Abandon,26/02/2009,0
Abandon,27/02/2009,1
Abandon,28/02/2009,0
Abandon,01/03/2009,0
Abandon,02/03/2009,0
Abandon,03/03/2009,0
Abandon,04/03/2009,2
Abandon,05/03/2009,0
Abandon,06/03/2009,0
Abandon,07/03/2009,0
Abandon,08/03/2009,0
Abandon,09/03/2009,0
Abandon,10/03/2009,0
Abandon,11/03/2009,15
Abandon,12/03/2009,0
Abandon,13/03/2009,0
Abandon,14/03/2009,1
Abandon,15/03/2009,0
Abandon,16/03/2009,4
Abandon,17/03/2009,0
Abandon,18/03/2009,3
Abandon,19/03/2009,4
Abandon,20/03/2009,11
Abandon,21/03/2009,4
Abandon,22/03/2009,2
Abandon,23/03/2009,0
Abandon,24/03/2009,0
Abandon,25/03/2009,0
Abandon,26/03/2009,0
Abandon,27/03/2009,2
Abandon,29/03/2009,0
Abandon,30/03/2009,1
Abandon,31/03/2009,1
Abandon,01/04/2009,0
Abandon,02/04/2009,0
Abandon,03/04/2009,2
Abandon,04/04/2009,0
Abandon,05/04/2009,0
Abandon,06/04/2009,2
Abandon,07/04/2009,0
Abandon,08/04/2009,1
Abandon,09/04/2009,0
Abandon,10/04/2009,1
Abandon,11/04/2009,0
Abandon,12/04/2009,0
Abandon,13/04/2009,0
Abandon,14/04/2009,0
Abandon,15/04/2009,0
Abandon,16/04/2009,49
Abandon,17/04/2009,0
Abandon,18/04/2009,0
Abandon,19/04/2009,0
Abandon,20/04/2009,3
Abandon,21/04/2009,2
Abandon,22/04/2009,0
Abandon,23/04/2009,0
Abandon,24/04/2009,0
Abandon,27/04/2009,4
Abandon,28/04/2009,0
Abandon,29/04/2009,0
Abandon,30/04/2009,0
Abandon,01/05/2009,0
Abandon,04/05/2009,0
Abandon,05/05/2009,0
Abandon,06/05/2009,0
Abandon,07/05/2009,5
Abandon,08/05/2009,0
Abandon,09/05/2009,0
Abandon,10/05/2009,0
Abandon,11/05/2009,1
Abandon,12/05/2009,8
Abandon,13/05/2009,0
Abandon,14/05/2009,16
Abandon,15/05/2009,1
Abandon,16/05/2009,6
Abandon,18/05/2009,0
Abandon,19/05/2009,4
Abandon,20/05/2009,4
Abandon,21/05/2009,0
Abandon,22/05/2009,1
Abandon,24/05/2009,0
Abandon,26/05/2009,0
Abandon,27/05/2009,12
Abandon,28/05/2009,1
Abandon,29/05/2009,0
Abandon,30/05/2009,0
Abandon,31/05/2009,0
Abandon,01/06/2009,0
Abandon,02/06/2009,11
Abandon,03/06/2009,2
Abandon,04/06/2009,4
Abandon,05/06/2009,1
Abandon,07/06/2009,1
Abandon,08/06/2009,0
Abandon,09/06/2009,0
Abandon,10/06/2009,0
Abandon,11/06/2009,1
Abandon,12/06/2009,0
Abandon,13/06/2009,3
Abandon,14/06/2009,0
Abandon,15/06/2009,0
Abandon,16/06/2009,2
Abandon,17/06/2009,2
Abandon,18/06/2009,1
Abandon,19/06/2009,3
Abandon,20/06/2009,0
Abandon,21/06/2009,0
Abandon,22/06/2009,4
Abandon,23/06/2009,0
Abandon,24/06/2009,3
Abandon,25/06/2009,1
Abandon,26/06/2009,0
Abandon,27/06/2009,0
Abandon,28/06/2009,1
Abandon,29/06/2009,4
Abandon,30/06/2009,2
Abandon,01/07/2009,2
Abandon,02/07/2009,0
Abandon,03/07/2009,2
Abandon,04/07/2009,0
Abandon,06/07/2009,1
Abandon,07/07/2009,2
Abandon,08/07/2009,0
Abandon,09/07/2009,0
Abandon,10/07/2009,0
Abandon,12/07/2009,2
Abandon,13/07/2009,0
Abandon,14/07/2009,1
Abandon,15/07/2009,1
Abandon,16/07/2009,1
Abandon,17/07/2009,1
Abandon,18/07/2009,1
Abandon,19/07/2009,0
Abandon,20/07/2009,0
Abandon,21/07/2009,1
Abandon,22/07/2009,1
Abandon,23/07/2009,0
Abandon,24/07/2009,1
Abandon,25/07/2009,4
Abandon,26/07/2009,0
Abandon,27/07/2009,2
Abandon,28/07/2009,0
Abandon,29/07/2009,1
Abandon,30/07/2009,0
Abandon,31/07/2009,0
Abandon,02/08/2009,0
Abandon,03/08/2009,0
Abandon,04/08/2009,3
Abandon,05/08/2009,1
Abandon,06/08/2009,1
Abandon,07/08/2009,1
Abandon,08/08/2009,0
Abandon,09/08/2009,0
Abandon,10/08/2009,1
Abandon,11/08/2009,0
Abandon,12/08/2009,3
Abandon,13/08/2009,0
Abandon,14/08/2009,0
Abandon,15/08/2009,0
Abandon,16/08/2009,0
Abandon,17/08/2009,0
Abandon,18/08/2009,0
Abandon,19/08/2009,0
Abandon,20/08/2009,0
Abandon,21/08/2009,3
Abandon,22/08/2009,0
Abandon,23/08/2009,0
Abandon,24/08/2009,14
Abandon,25/08/2009,66
Abandon,26/08/2009,10
Abandon,27/08/2009,17
Abandon,28/08/2009,51
Abandon,29/08/2009,1
Abandon,30/08/2009,0
Abandon,31/08/2009,16
Abandon,01/09/2009,12
Abandon,02/09/2009,7
Abandon,03/09/2009,0
Abandon,04/09/2009,4
Abandon,05/09/2009,0
Abandon,06/09/2009,0
Abandon,07/09/2009,0
Abandon,08/09/2009,12
Abandon,09/09/2009,3
Abandon,10/09/2009,1
Abandon,11/09/2009,1
Abandon,13/09/2009,0
Abandon,14/09/2009,25
Abandon,15/09/2009,9
Abandon,16/09/2009,10
Abandon,17/09/2009,4
Abandon,18/09/2009,8
Abandon,19/09/2009,1
Abandon,20/09/2009,0
Abandon,21/09/2009,2
Abandon,22/09/2009,0
Abandon,23/09/2009,25
Abandon,24/09/2009,0
Abandon,25/09/2009,0
Abandon,27/09/2009,1
Abandon,28/09/2009,13
Abandon,29/09/2009,2
Abandon,30/09/2009,0
Abandon,01/10/2009,0
Abandon,02/10/2009,0
Abandon,03/10/2009,2
Abandon,04/10/2009,0
Abandon,05/10/2009,0
Abandon,06/10/2009,0
Abandon,07/10/2009,0
Abandon,08/10/2009,0
Abandon,09/10/2009,1
Abandon,10/10/2009,1
Abandon,11/10/2009,0
Abandon,12/10/2009,0
Abandon,13/10/2009,0
Abandon,14/10/2009,0
Abandon,15/10/2009,0
Abandon,16/10/2009,1
Abandon,18/10/2009,0
Abandon,19/10/2009,0
Abandon,20/10/2009,0
Abandon,21/10/2009,0
Abandon,22/10/2009,0
Abandon,23/10/2009,0
Abandon,24/10/2009,6
Abandon,25/10/2009,0
Abandon,26/10/2009,1
Abandon,27/10/2009,0
Abandon,28/10/2009,2
Abandon,29/10/2009,0
Abandon,30/10/2009,0
Abandon,31/10/2009,0
Abandon,01/11/2009,22
Abandon,02/11/2009,0
Abandon,03/11/2009,0
Abandon,04/11/2009,4
Abandon,05/11/2009,1
Abandon,06/11/2009,0
Abandon,07/11/2009,0
Abandon,08/11/2009,22
Abandon,09/11/2009,7
Abandon,10/11/2009,7
Abandon,11/11/2009,4
Abandon,12/11/2009,1
Abandon,13/11/2009,0
Abandon,15/11/2009,0
Abandon,16/11/2009,0
Abandon,17/11/2009,0
Abandon,18/11/2009,0
Abandon,19/11/2009,0
Abandon,20/11/2009,18
Abandon,21/11/2009,0
Abandon,22/11/2009,0
Abandon,23/11/2009,0
Abandon,24/11/2009,1
Abandon,25/11/2009,0
Abandon,26/11/2009,0
Abandon,27/11/2009,0
Abandon,30/11/2009,0
Abandon,01/12/2009,2
Abandon,02/12/2009,13
Abandon,03/12/2009,0
Abandon,04/12/2009,0
Abandon,07/12/2009,0
Abandon,08/12/2009,1
Abandon,09/12/2009,0
Abandon,10/12/2009,1
Abandon,11/12/2009,0
Abandon,13/12/2009,0
Abandon,14/12/2009,3
Abandon,15/12/2009,3
Abandon,16/12/2009,0
Abandon,17/12/2009,1
Abandon,18/12/2009,0
Abandon,19/12/2009,0
Abandon,20/12/2009,0
Abandon,21/12/2009,0
Abandon,22/12/2009,0
Abandon,23/12/2009,0
Abandon,25/12/2009,0
Abandon,26/12/2009,0
Abandon,27/12/2009,0
Abandon,28/12/2009,0
Abandon,29/12/2009,0
Abandon,30/12/2009,1
Abandon,01/01/2010,0
Abandon,02/01/2010,0
Abandon,04/01/2010,0
Abandon,05/01/2010,1
Abandon,06/01/2010,1
Abandon,07/01/2010,0
Abandon,08/01/2010,0
Abandon,09/01/2010,0
Abandon,11/01/2010,0
Abandon,12/01/2010,2
Abandon,13/01/2010,3
Abandon,14/01/2010,0
Abandon,15/01/2010,0
Abandon,16/01/2010,0
Abandon,17/01/2010,0
Abandon,18/01/2010,0
Abandon,19/01/2010,0
Abandon,20/01/2010,0
Abandon,21/01/2010,2
Abandon,22/01/2010,0
Abandon,23/01/2010,0
Abandon,24/01/2010,0
Abandon,25/01/2010,0
Abandon,26/01/2010,1
Abandon,27/01/2010,1
Abandon,28/01/2010,0
Abandon,29/01/2010,10
Abandon,30/01/2010,0
Abandon,31/01/2010,6
Abandon,01/02/2010,1
Abandon,02/02/2010,3
Abandon,03/02/2010,1
Abandon,04/02/2010,0
Abandon,05/02/2010,0
Abandon,06/02/2010,1
Abandon,07/02/2010,0
Abandon,08/02/2010,0
Abandon,09/02/2010,2
Abandon,10/02/2010,15
Abandon,11/02/2010,0
Abandon,12/02/2010,0
Abandon,13/02/2010,0
Abandon,14/02/2010,0
Abandon,15/02/2010,1
Abandon,16/02/2010,1
Abandon,17/02/2010,2
Abandon,18/02/2010,0
Abandon,19/02/2010,3
Abandon,20/02/2010,0
Abandon,21/02/2010,0
Abandon,22/02/2010,3
Abandon,23/02/2010,5
Abandon,24/02/2010,4
Abandon,25/02/2010,0
Abandon,26/02/2010,2
Abandon,27/02/2010,0
Abandon,01/03/2010,4
Abandon,02/03/2010,7
Abandon,03/03/2010,4
Abandon,04/03/2010,3
Abandon,05/03/2010,1
Abandon,06/03/2010,2
Abandon,07/03/2010,0
Abandon,08/03/2010,1
Abandon,09/03/2010,3
Abandon,10/03/2010,4
Abandon,11/03/2010,0
Abandon,12/03/2010,2
Abandon,13/03/2010,0
Abandon,14/03/2010,0
Abandon,15/03/2010,0
Abandon,16/03/2010,0
Abandon,17/03/2010,2
Abandon,18/03/2010,0
Abandon,19/03/2010,3
Abandon,22/03/2010,1
Abandon,23/03/2010,1
Abandon,24/03/2010,5
Abandon,25/03/2010,0
Abandon,26/03/2010,8
Abandon,27/03/2010,0
Abandon,28/03/2010,0
Abandon,29/03/2010,4
Abandon,30/03/2010,2
Abandon,31/03/2010,0
Abandon,01/04/2010,3
Abandon,02/04/2010,12
Abandon,03/04/2010,0
Abandon,04/04/2010,3
Abandon,05/04/2010,22
Abandon,06/04/2010,2
Abandon,07/04/2010,0
Abandon,08/04/2010,0
Abandon,09/04/2010,1
Abandon,10/04/2010,0
Abandon,11/04/2010,1
Abandon,12/04/2010,1
Abandon,13/04/2010,0
Abandon,14/04/2010,0
Abandon,15/04/2010,6
Abandon,16/04/2010,43
Abandon,17/04/2010,2
Abandon,18/04/2010,1
Abandon,19/04/2010,0
Abandon,20/04/2010,2
Abandon,21/04/2010,3
Abandon,22/04/2010,1
Abandon,23/04/2010,0
Abandon,24/04/2010,0
Abandon,25/04/2010,2
Abandon,26/04/2010,3
Abandon,27/04/2010,1
Abandon,28/04/2010,4
Abandon,29/04/2010,9
Abandon,30/04/2010,1
Abandon,01/05/2010,0
Abandon,02/05/2010,0
Abandon,03/05/2010,2
Abandon,04/05/2010,2
Abandon,05/05/2010,8
Abandon,06/05/2010,7
Abandon,07/05/2010,9
Abandon,09/05/2010,0
Abandon,10/05/2010,7
Abandon,11/05/2010,5
Abandon,12/05/2010,3
Abandon,13/05/2010,19
Abandon,14/05/2010,22
Abandon,15/05/2010,7
Abandon,16/05/2010,16
Abandon,17/05/2010,3
Abandon,18/05/2010,4
Abandon,19/05/2010,8
Abandon,20/05/2010,1
Abandon,21/05/2010,1
Abandon,22/05/2010,0
Abandon,23/05/2010,1
Abandon,24/05/2010,3
Abandon,25/05/2010,2
Abandon,26/05/2010,0
Abandon,27/05/2010,0
Abandon,28/05/2010,0
Abandon,29/05/2010,1
Abandon,30/05/2010,1
Abandon,31/05/2010,0
Abandon,01/06/2010,3
Abandon,02/06/2010,0
Abandon,03/06/2010,3
Abandon,04/06/2010,2
Abandon,05/06/2010,1
Abandon,06/06/2010,0
Abandon,07/06/2010,3
Abandon,08/06/2010,9
Abandon,09/06/2010,34
Abandon,10/06/2010,2
Abandon,11/06/2010,8
Abandon,12/06/2010,0
Abandon,13/06/2010,1
Abandon,14/06/2010,3
Abandon,15/06/2010,1
Abandon,16/06/2010,1
Abandon,17/06/2010,0
Abandon,18/06/2010,4
Abandon,19/06/2010,0
Abandon,20/06/2010,0
Abandon,21/06/2010,0
Abandon,22/06/2010,1
Abandon,23/06/2010,1
Abandon,24/06/2010,2
Abandon,25/06/2010,27
Abandon,26/06/2010,0
Abandon,27/06/2010,1
Abandon,28/06/2010,21
Abandon,29/06/2010,6
Abandon,30/06/2010,0
Abandon,01/07/2010,9
Abandon,02/07/2010,3
Abandon,03/07/2010,0
Abandon,04/07/2010,0
Abandon,05/07/2010,2
Abandon,06/07/2010,1
Abandon,07/07/2010,6
Abandon,08/07/2010,2
Abandon,09/07/2010,2
Abandon,10/07/2010,0
Abandon,11/07/2010,0
Abandon,12/07/2010,10
Abandon,13/07/2010,18
Abandon,14/07/2010,4
Abandon,15/07/2010,11
Abandon,16/07/2010,1
Abandon,17/07/2010,0
Abandon,18/07/2010,0
Abandon,19/07/2010,5
Abandon,20/07/2010,9
Abandon,21/07/2010,5
Abandon,22/07/2010,5
Abandon,23/07/2010,1
Abandon,24/07/2010,0
Abandon,25/07/2010,0
Abandon,26/07/2010,8
Abandon,27/07/2010,6
Abandon,28/07/2010,7
Abandon,29/07/2010,4
Abandon,30/07/2010,7
Abandon,31/07/2010,2
Abandon,01/08/2010,2
Abandon,02/08/2010,2
Abandon,03/08/2010,5
Abandon,04/08/2010,0
Abandon,05/08/2010,2
Abandon,06/08/2010,5
Abandon,07/08/2010,0
Abandon,08/08/2010,0
Abandon,09/08/2010,0
Abandon,10/08/2010,14
Abandon,11/08/2010,4
Abandon,12/08/2010,2
Abandon,13/08/2010,2
Abandon,15/08/2010,0
Abandon,16/08/2010,0
Abandon,17/08/2010,1
Abandon,18/08/2010,2
Abandon,19/08/2010,1
Abandon,20/08/2010,3
Abandon,21/08/2010,5
Abandon,22/08/2010,0
Abandon,23/08/2010,3
Abandon,24/08/2010,4
Abandon,25/08/2010,2
Abandon,26/08/2010,3
Abandon,27/08/2010,0
Abandon,28/08/2010,0
Abandon,29/08/2010,0
Abandon,30/08/2010,2
Abandon,31/08/2010,11
Abandon,01/09/2010,12
Abandon,02/09/2010,8
Abandon,03/09/2010,1
Abandon,04/09/2010,0
Abandon,05/09/2010,2
Abandon,06/09/2010,0
Abandon,07/09/2010,2
Abandon,08/09/2010,1
Abandon,09/09/2010,1
Abandon,10/09/2010,2
Abandon,11/09/2010,0
Abandon,12/09/2010,2
Abandon,13/09/2010,6
Abandon,14/09/2010,3
Abandon,15/09/2010,5
Abandon,16/09/2010,3
Abandon,17/09/2010,2
Abandon,18/09/2010,0
Abandon,19/09/2010,0
Abandon,20/09/2010,0
Abandon,21/09/2010,2
Abandon,22/09/2010,0
Abandon,23/09/2010,3
Abandon,24/09/2010,0
Abandon,25/09/2010,0
Abandon,26/09/2010,1
Abandon,27/09/2010,5
Abandon,28/09/2010,1
Abandon,29/09/2010,2
Abandon,30/09/2010,0
Abandon,01/10/2010,3
Abandon,02/10/2010,0
Abandon,03/10/2010,0
Abandon,04/10/2010,1
Abandon,05/10/2010,1
Abandon,06/10/2010,0
Abandon,07/10/2010,93
Abandon,08/10/2010,1
Abandon,09/10/2010,0
Abandon,10/10/2010,0
Abandon,11/10/2010,2
Abandon,12/10/2010,3
Abandon,13/10/2010,2
Abandon,14/10/2010,3
Abandon,15/10/2010,0
Abandon,16/10/2010,0
Abandon,17/10/2010,0
Abandon,18/10/2010,1
Abandon,19/10/2010,1
Abandon,20/10/2010,7
Abandon,21/10/2010,6
Abandon,22/10/2010,2
Abandon,23/10/2010,0
Abandon,24/10/2010,0
Abandon,25/10/2010,2
Abandon,26/10/2010,3
Abandon,27/10/2010,1
Abandon,28/10/2010,2
Abandon,29/10/2010,2
Abandon,30/10/2010,0
Abandon,31/10/2010,0
Abandon,01/11/2010,4
Abandon,02/11/2010,12
Abandon,03/11/2010,1
Abandon,04/11/2010,2
Abandon,05/11/2010,4
Abandon,06/11/2010,0
Abandon,07/11/2010,0
Abandon,08/11/2010,0
Abandon,09/11/2010,5
Abandon,10/11/2010,4
Abandon,11/11/2010,0
Abandon,12/11/2010,0
Abandon,13/11/2010,0
Abandon,14/11/2010,0
Abandon,15/11/2010,1
Abandon,16/11/2010,1
Abandon,17/11/2010,1
Abandon,18/11/2010,0
Abandon,19/11/2010,1
Abandon,20/11/2010,0
Abandon,21/11/2010,1
Abandon,22/11/2010,2
Abandon,23/11/2010,4
Abandon,24/11/2010,7
Abandon,25/11/2010,0
Abandon,26/11/2010,1
Abandon,27/11/2010,1
Abandon,28/11/2010,1
Abandon,29/11/2010,3
Abandon,30/11/2010,3
Abandon,01/12/2010,2
Abandon,02/12/2010,3
Abandon,03/12/2010,1
Abandon,04/12/2010,0
Abandon,05/12/2010,0
Abandon,06/12/2010,3
Abandon,07/12/2010,1
Abandon,08/12/2010,2
Abandon,09/12/2010,3
Abandon,10/12/2010,0
Abandon,11/12/2010,0
Abandon,12/12/2010,0
Abandon,13/12/2010,0
Abandon,14/12/2010,4
Abandon,15/12/2010,2
Abandon,16/12/2010,0
Abandon,17/12/2010,1
Abandon,18/12/2010,0
Abandon,19/12/2010,0
Abandon,20/12/2010,2
Abandon,21/12/2010,1
Abandon,22/12/2010,0
Abandon,23/12/2010,10
Abandon,24/12/2010,0
Abandon,25/12/2010,1
Abandon,26/12/2010,2
Abandon,27/12/2010,1
Abandon,28/12/2010,1
Abandon,29/12/2010,362
Abandon,30/12/2010,0
Abandon,31/12/2010,0
Abandon,01/01/2011,0
Abandon,02/01/2011,3
Abandon,03/01/2011,0
Abandon,04/01/2011,3
Abandon,05/01/2011,2
Abandon,06/01/2011,1
Abandon,07/01/2011,1
Abandon,08/01/2011,2
Abandon,09/01/2011,0
Abandon,10/01/2011,2
Abandon,11/01/2011,9
Abandon,12/01/2011,3
Abandon,13/01/2011,5
Abandon,14/01/2011,4
Abandon,15/01/2011,1
Abandon,16/01/2011,0
Abandon,17/01/2011,2
Abandon,18/01/2011,5
Abandon,19/01/2011,9
Abandon,20/01/2011,11
Abandon,21/01/2011,1
Abandon,22/01/2011,1
Abandon,23/01/2011,0
Abandon,24/01/2011,6
Abandon,25/01/2011,4
Abandon,26/01/2011,0
Abandon,27/01/2011,1
Abandon,28/01/2011,0
Abandon,29/01/2011,2
Abandon,30/01/2011,1
Abandon,31/01/2011,9
Abandon,01/02/2011,3
Abandon,02/02/2011,5
Abandon,03/02/2011,6
Abandon,04/02/2011,3
Abandon,05/02/2011,0
Abandon,06/02/2011,0
Abandon,07/02/2011,0
Abandon,08/02/2011,0
Abandon,09/02/2011,6
Abandon,10/02/2011,8
Abandon,11/02/2011,2
Abandon,12/02/2011,1
Abandon,13/02/2011,5
Abandon,14/02/2011,1
Abandon,15/02/2011,1
Abandon,16/02/2011,0
Abandon,17/02/2011,4
Abandon,18/02/2011,3
Abandon,19/02/2011,3
Abandon,20/02/2011,0
Abandon,21/02/2011,2
Abandon,22/02/2011,3
Abandon,23/02/2011,1
Abandon,24/02/2011,2
Abandon,25/02/2011,4
Abandon,26/02/2011,0
Abandon,27/02/2011,0
Abandon,28/02/2011,3
Abandon,01/03/2011,3
Abandon,02/03/2011,5
Abandon,03/03/2011,3
Abandon,04/03/2011,6
Abandon,05/03/2011,2
Abandon,06/03/2011,6
Abandon,07/03/2011,8
Abandon,08/03/2011,5
Abandon,09/03/2011,0
Abandon,10/03/2011,3
Abandon,11/03/2011,2
Abandon,12/03/2011,1
Abandon,13/03/2011,0
Abandon,14/03/2011,3
Abandon,15/03/2011,3
Abandon,16/03/2011,10
Abandon,17/03/2011,1
Abandon,18/03/2011,1
Abandon,19/03/2011,0
Abandon,20/03/2011,0
Abandon,21/03/2011,4
Abandon,22/03/2011,3
Abandon,23/03/2011,2
Abandon,24/03/2011,3
Abandon,25/03/2011,8
Abandon,26/03/2011,0
Abandon,27/03/2011,0
Abandon,28/03/2011,3
Abandon,29/03/2011,2
Abandon,30/03/2011,0
Abandon,31/03/2011,5
Abandon,01/04/2011,0
Abandon,03/04/2011,1
Abandon,04/04/2011,6
Abandon,05/04/2011,4
Abandon,06/04/2011,10
Abandon,07/04/2011,3
Abandon,08/04/2011,2
Abandon,09/04/2011,2
Abandon,10/04/2011,0
Abandon,11/04/2011,16
Abandon,12/04/2011,4
Abandon,13/04/2011,1
Abandon,14/04/2011,1
Abandon,15/04/2011,0
Abandon,16/04/2011,0
Abandon,17/04/2011,1
Abandon,18/04/2011,3
Abandon,19/04/2011,6
Abandon,20/04/2011,2
Abandon,21/04/2011,1
Abandon,22/04/2011,2
Abandon,23/04/2011,0
Abandon,24/04/2011,1
Abandon,25/04/2011,1
Abandon,26/04/2011,8
Abandon,27/04/2011,1
Abandon,28/04/2011,4
Abandon,29/04/2011,4
Abandon,30/04/2011,1
Abandon,01/05/2011,0
Abandon,02/05/2011,2
Abandon,03/05/2011,4
Abandon,04/05/2011,1
Abandon,05/05/2011,3
Abandon,06/05/2011,1
Abandon,07/05/2011,0
Abandon,08/05/2011,0
Abandon,09/05/2011,0
Abandon,10/05/2011,0
Abandon,11/05/2011,1
Abandon,12/05/2011,5
Abandon,13/05/2011,2
Abandon,14/05/2011,0
Abandon,15/05/2011,0
Abandon,16/05/2011,5
Abandon,17/05/2011,2
Abandon,18/05/2011,4
Abandon,19/05/2011,3
Abandon,20/05/2011,5
Abandon,21/05/2011,1
Abandon,22/05/2011,0
Abandon,23/05/2011,2
Abandon,24/05/2011,5
Abandon,25/05/2011,8
Abandon,26/05/2011,7
Abandon,27/05/2011,7
Abandon,28/05/2011,0
Abandon,29/05/2011,2
Abandon,30/05/2011,1
Abandon,31/05/2011,4
Abandon,01/06/2011,5
Abandon,02/06/2011,6
Abandon,03/06/2011,3
Abandon,04/06/2011,0
Abandon,05/06/2011,1
Abandon,06/06/2011,2
Abandon,07/06/2011,2
Abandon,08/06/2011,5
Abandon,09/06/2011,0
Abandon,10/06/2011,16
Abandon,11/06/2011,0
Abandon,12/06/2011,0
Abandon,13/06/2011,10
Abandon,14/06/2011,2
Abandon,15/06/2011,8
Abandon,16/06/2011,5
Abandon,17/06/2011,5
Abandon,18/06/2011,0
Abandon,19/06/2011,3
Abandon,20/06/2011,5
Abandon,21/06/2011,0
Abandon,22/06/2011,3
Abandon,23/06/2011,5
Abandon,24/06/2011,5
Abandon,25/06/2011,0
Abandon,26/06/2011,2
Abandon,27/06/2011,4
Abandon,28/06/2011,3
Abandon,29/06/2011,2
Abandon,30/06/2011,4
Abandon,01/07/2011,0
Abandon,02/07/2011,0
Abandon,03/07/2011,20
Abandon,04/07/2011,1
Abandon,05/07/2011,13
Abandon,06/07/2011,0
Abandon,11/01/2012,8
Abandon,12/01/2012,16
Abandon,13/01/2012,19
Abandon,14/01/2012,0
Abandon,15/01/2012,2
Abandon,16/01/2012,8
Abandon,17/01/2012,1
Abandon,18/01/2012,8
Abandon,19/01/2012,8
Abandon,20/01/2012,2
Abandon,21/01/2012,0
Abandon,22/01/2012,5
Abandon,23/01/2012,7
Abandon,24/01/2012,107
Abandon,25/01/2012,0
Abandon,26/01/2012,0
Abandon,27/01/2012,0
Abandon,28/01/2012,0
Code Review,21/10/2008,0
Code Review,22/10/2008,0
Code Review,23/10/2008,0
Code Review,24/10/2008,0
Code Review,25/10/2008,0
Code Review,26/10/2008,0
Code Review,27/10/2008,0
Code Review,28/10/2008,0
Code Review,29/10/2008,0
Code Review,30/10/2008,0
Code Review,31/10/2008,0
Code Review,01/11/2008,0
Code Review,02/11/2008,0
Code Review,03/11/2008,0
Code Review,04/11/2008,0
Code Review,05/11/2008,0
Code Review,06/11/2008,0
Code Review,07/11/2008,0
Code Review,08/11/2008,0
Code Review,09/11/2008,0
Code Review,10/11/2008,0
Code Review,11/11/2008,0
Code Review,12/11/2008,0
Code Review,13/11/2008,0
Code Review,14/11/2008,0
Code Review,15/11/2008,0
Code Review,16/11/2008,0
Code Review,17/11/2008,0
Code Review,18/11/2008,0
Code Review,19/11/2008,0
Code Review,20/11/2008,0
Code Review,21/11/2008,0
Code Review,22/11/2008,0
Code Review,23/11/2008,0
Code Review,24/11/2008,0
Code Review,25/11/2008,0
Code Review,26/11/2008,0
Code Review,27/11/2008,0
Code Review,28/11/2008,0
Code Review,29/11/2008,0
Code Review,30/11/2008,0
Code Review,01/12/2008,0
Code Review,02/12/2008,0
Code Review,03/12/2008,0
